temperature,pH,salinity,turbidity,water_type,species
25.18,7.25,0.0,23.16,Freshwater,Catfish
31.08,7.86,20.02,42.62,High Salinity,Whiteleg Shrimp
29.32,6.9,4.19,40.49,Freshwater,Catfish
28.85,8.08,0.81,24.39,Freshwater,Catfish
27.44,8.35,3.05,26.45,Freshwater,Tilapia
26.87,7.15,0.0,30.83,Freshwater,Catfish
26.98,8.39,22.03,42.62,High Salinity,Tiger Shrimp
26.66,7.13,13.89,28.11,Brackish,Milkfish
27.2,8.09,8.36,22.87,Brackish,Catfish
27.29,7.69,21.37,52.62,High Salinity,Whiteleg Shrimp
28.25,7.59,22.72,43.58,High Salinity,Tiger Shrimp
28.98,8.03,17.14,53.36,High Salinity,Whiteleg Shrimp
29.5,8.32,25.02,26.85,High Salinity,Milkfish
31.29,7.58,15.14,38.96,High Salinity,Whiteleg Shrimp
28.8,8.24,5.4,14.28,Brackish,Tilapia
28.75,7.72,1.15,13.8,Freshwater,Catfish
26.99,7.53,5.23,19.96,Brackish,Catfish
27.49,7.58,10.92,26.26,Brackish,Milkfish
29.89,7.58,23.84,32.01,High Salinity,Whiteleg Shrimp
30.61,8.31,25.97,31.45,High Salinity,Tiger Shrimp
28.56,8.32,24.97,26.22,High Salinity,Whiteleg Shrimp
31.54,7.66,16.38,25.7,High Salinity,Whiteleg Shrimp
30.38,8.43,18.12,22.62,High Salinity,Whiteleg Shrimp
29.81,7.38,27.6,21.88,High Salinity,Milkfish
25.38,7.2,6.91,30.34,Brackish,Catfish
28.34,7.18,4.87,33.54,Freshwater,Catfish
29.75,8.03,18.7,45.37,High Salinity,Whiteleg Shrimp
27.37,7.85,2.43,15.48,Freshwater,Tilapia
27.04,8.16,26.73,48.08,High Salinity,Tiger Shrimp
25.24,7.51,1.11,21.12,Freshwater,Tilapia
24.83,7.11,4.15,22.05,Freshwater,Tilapia
29.27,7.59,5.58,16.46,Brackish,Tilapia
28.07,7.97,31.69,29.24,High Salinity,Milkfish
27.34,7.94,18.88,29.43,High Salinity,Tiger Shrimp
30.37,7.1,20.67,18.85,High Salinity,Milkfish
28.63,6.93,0.0,40.06,Freshwater,Catfish
28.8,7.34,20.82,51.17,High Salinity,Whiteleg Shrimp
28.34,7.76,0.0,23.69,Freshwater,Tilapia
28.68,8.1,2.44,28.1,Freshwater,Catfish
29.86,7.18,18.75,46.98,High Salinity,Milkfish
30.64,7.08,0.86,35.8,Freshwater,Catfish
29.68,7.82,13.87,36.98,Brackish,Tiger Shrimp
28.39,7.82,27.3,36.87,High Salinity,Milkfish
29.77,7.47,22.89,33.16,High Salinity,Tiger Shrimp
25.17,7.54,2.25,25.17,Freshwater,Tilapia
28.41,7.17,34.3,28.44,High Salinity,Milkfish
28.12,6.59,1.29,29.79,Freshwater,Catfish
30.23,7.88,1.24,23.11,Freshwater,Catfish
25.27,7.24,2.5,23.73,Freshwater,Tilapia
26.52,8.77,13.67,37.51,Brackish,Tiger Shrimp
31.08,7.67,19.84,41.63,High Salinity,Whiteleg Shrimp
28.25,7.66,4.29,23.22,Freshwater,Catfish
26.07,6.36,0.61,20.98,Freshwater,Tilapia
27.17,6.92,1.29,35.37,Freshwater,Catfish
28.72,8.02,21.22,47.77,High Salinity,Whiteleg Shrimp
27.8,8.4,2.32,27.52,Freshwater,Tilapia
28.59,7.86,15.38,20.61,High Salinity,Whiteleg Shrimp
29.28,7.4,23.92,42.76,High Salinity,Milkfish
30.44,7.82,25.63,41.18,High Salinity,Tiger Shrimp
30.1,7.38,17.95,44.86,High Salinity,Tiger Shrimp
31.17,7.23,7.46,36.61,Brackish,Catfish
25.24,6.75,0.0,16.16,Freshwater,Tilapia
29.0,8.24,0.0,10.75,Freshwater,Tilapia
27.55,8.26,27.17,39.59,High Salinity,Tiger Shrimp
25.25,6.84,0.12,8.94,Freshwater,Tilapia
28.6,8.34,15.24,41.76,High Salinity,Tiger Shrimp
29.73,8.11,17.91,35.86,High Salinity,Whiteleg Shrimp
28.46,7.21,0.5,29.59,Freshwater,Tilapia
29.89,7.89,33.88,22.89,High Salinity,Milkfish
31.18,7.43,28.59,18.98,High Salinity,Milkfish
29.77,7.85,21.8,29.38,High Salinity,Milkfish
29.1,8.51,17.13,37.11,High Salinity,Tiger Shrimp
27.2,8.48,1.42,31.76,Freshwater,Tilapia
27.41,8.41,3.13,14.61,Freshwater,Tilapia
29.14,8.1,0.1,9.98,Freshwater,Tilapia
27.34,7.68,22.13,26.89,High Salinity,Whiteleg Shrimp
24.51,7.19,1.0,15.37,Freshwater,Tilapia
27.05,6.97,4.13,15.21,Freshwater,Tilapia
29.1,7.84,25.38,20.3,High Salinity,Whiteleg Shrimp
32.12,6.48,3.16,21.53,Freshwater,Catfish
29.04,7.03,5.63,28.22,Brackish,Catfish
27.51,8.18,20.25,31.95,High Salinity,Tiger Shrimp
29.24,7.97,3.73,18.5,Freshwater,Catfish
26.17,7.87,3.57,13.84,Freshwater,Tilapia
30.81,8.01,21.76,44.75,High Salinity,Whiteleg Shrimp
26.84,8.01,2.06,38.53,Freshwater,Catfish
32.17,7.97,6.16,27.62,Brackish,Catfish
29.7,8.15,22.33,28.29,High Salinity,Whiteleg Shrimp
30.98,7.22,10.6,35.7,Brackish,Milkfish
26.18,7.03,0.0,26.97,Freshwater,Catfish
28.48,7.84,23.25,30.17,High Salinity,Milkfish
30.82,8.0,25.83,49.58,High Salinity,Tiger Shrimp
28.59,7.98,31.55,43.96,High Salinity,Milkfish
27.51,8.18,18.73,40.99,High Salinity,Tiger Shrimp
29.47,8.23,17.25,33.52,High Salinity,Tiger Shrimp
29.91,6.42,5.73,33.68,Brackish,Catfish
27.28,8.04,1.32,16.15,Freshwater,Tilapia
27.32,7.0,4.16,34.67,Freshwater,Catfish
29.28,7.18,25.84,38.27,High Salinity,Milkfish
29.16,7.52,22.34,24.41,High Salinity,Milkfish
28.3,8.25,28.63,40.58,High Salinity,Tiger Shrimp
29.9,7.86,25.28,37.85,High Salinity,Tiger Shrimp
30.3,8.01,24.32,48.31,High Salinity,Tiger Shrimp
25.22,6.95,3.05,24.54,Freshwater,Tilapia
26.64,8.6,5.15,17.48,Brackish,Tilapia
30.86,7.61,21.35,38.38,High Salinity,Tiger Shrimp
29.67,8.23,30.81,47.17,High Salinity,Tiger Shrimp
31.69,8.4,25.31,38.08,High Salinity,Whiteleg Shrimp
27.05,8.62,26.51,34.58,High Salinity,Milkfish
29.66,8.11,27.58,46.46,High Salinity,Tiger Shrimp
30.76,8.05,15.64,31.33,High Salinity,Tiger Shrimp
27.53,7.83,18.62,37.17,High Salinity,Whiteleg Shrimp
27.81,7.02,3.78,15.8,Freshwater,Tilapia
31.36,8.13,8.45,25.36,Brackish,Catfish
25.71,6.96,4.42,38.47,Freshwater,Catfish
28.97,7.33,15.52,33.73,High Salinity,Milkfish
29.55,8.15,25.26,43.98,High Salinity,Whiteleg Shrimp
29.5,6.71,5.1,41.46,Brackish,Catfish
32.42,7.22,20.53,22.91,High Salinity,Milkfish
27.89,8.68,24.68,44.59,High Salinity,Milkfish
29.21,7.84,18.92,45.41,High Salinity,Whiteleg Shrimp
30.91,8.08,19.22,45.1,High Salinity,Milkfish
30.56,8.35,23.1,47.52,High Salinity,Whiteleg Shrimp
27.12,7.4,2.93,32.85,Freshwater,Tilapia
27.2,7.94,15.7,38.47,High Salinity,Whiteleg Shrimp
27.99,7.94,24.61,41.09,High Salinity,Tiger Shrimp
28.91,8.23,17.94,45.44,High Salinity,Tiger Shrimp
31.0,8.35,18.57,44.41,High Salinity,Whiteleg Shrimp
28.94,8.49,30.04,37.66,High Salinity,Tiger Shrimp
30.22,8.22,14.52,37.86,Brackish,Tiger Shrimp
29.95,7.7,1.85,18.63,Freshwater,Catfish
32.25,7.98,15.47,26.96,High Salinity,Whiteleg Shrimp
27.12,7.23,17.51,24.18,High Salinity,Whiteleg Shrimp
25.27,8.2,2.26,21.57,Freshwater,Tilapia
29.53,7.78,25.08,46.44,High Salinity,Whiteleg Shrimp
29.02,7.98,31.45,28.52,High Salinity,Milkfish
27.96,8.64,25.46,22.09,High Salinity,Tiger Shrimp
27.07,8.21,0.14,14.91,Freshwater,Tilapia
28.18,7.4,0.27,26.02,Freshwater,Tilapia
26.94,7.97,19.06,40.39,High Salinity,Milkfish
32.25,6.87,17.05,39.89,High Salinity,Milkfish
28.93,7.95,19.06,33.78,High Salinity,Tiger Shrimp
30.81,8.43,19.43,32.6,High Salinity,Tiger Shrimp
30.55,7.45,4.54,21.88,Freshwater,Catfish
28.33,7.73,4.94,21.87,Freshwater,Catfish
29.3,7.09,34.93,25.35,High Salinity,Milkfish
29.26,7.26,21.26,25.59,High Salinity,Milkfish
25.12,6.95,6.63,22.59,Brackish,Tilapia
27.87,7.43,16.8,45.43,High Salinity,Whiteleg Shrimp
28.87,7.54,0.89,18.77,Freshwater,Tilapia
27.64,7.31,13.33,31.74,Brackish,Milkfish
29.16,7.27,4.97,28.53,Freshwater,Catfish
26.95,7.11,3.67,24.24,Freshwater,Tilapia
30.02,7.43,22.05,47.54,High Salinity,Milkfish
25.78,8.29,3.52,23.27,Freshwater,Tilapia
30.59,7.97,20.15,35.56,High Salinity,Whiteleg Shrimp
28.18,8.04,29.28,26.77,High Salinity,Tiger Shrimp
31.37,7.43,24.71,24.31,High Salinity,Milkfish
29.17,8.29,16.63,40.37,High Salinity,Whiteleg Shrimp
25.87,8.15,4.57,21.35,Freshwater,Tilapia
24.85,8.02,4.36,20.75,Freshwater,Tilapia
31.56,8.07,21.4,43.46,High Salinity,Tiger Shrimp
24.59,6.37,3.33,22.07,Freshwater,Tilapia
28.23,8.24,17.76,34.62,High Salinity,Tiger Shrimp
28.55,7.43,0.0,17.8,Freshwater,Tilapia
31.42,7.59,17.1,33.35,High Salinity,Whiteleg Shrimp
28.4,7.92,24.97,46.67,High Salinity,Tiger Shrimp
28.64,6.87,8.0,34.85,Brackish,Catfish
29.49,7.38,15.12,36.62,High Salinity,Milkfish
27.51,7.63,25.9,32.68,High Salinity,Tiger Shrimp
27.5,6.8,6.51,31.93,Brackish,Catfish
29.67,7.45,32.32,28.82,High Salinity,Milkfish
27.99,7.93,5.47,17.81,Brackish,Tilapia
28.05,8.05,27.78,35.27,High Salinity,Tiger Shrimp
28.04,7.11,32.15,46.64,High Salinity,Milkfish
28.78,7.38,8.16,23.83,Brackish,Catfish
28.33,7.75,22.02,33.14,High Salinity,Tiger Shrimp
26.82,7.56,34.75,31.82,High Salinity,Milkfish
30.18,8.3,17.75,30.64,High Salinity,Whiteleg Shrimp
32.18,7.9,19.32,16.81,High Salinity,Whiteleg Shrimp
28.66,7.69,4.71,14.4,Freshwater,Tilapia
27.45,7.53,25.01,35.43,High Salinity,Milkfish
27.17,6.86,0.0,27.43,Freshwater,Tilapia
25.46,7.76,24.37,36.68,High Salinity,Milkfish
28.06,7.06,20.89,41.14,High Salinity,Milkfish
27.88,7.86,3.35,22.29,Freshwater,Tilapia
26.83,7.54,26.66,27.41,High Salinity,Milkfish
30.11,7.5,19.91,29.37,High Salinity,Tiger Shrimp
28.91,8.51,3.23,21.65,Freshwater,Tilapia
27.26,7.55,9.88,23.62,Brackish,Milkfish
30.16,7.06,15.14,23.08,High Salinity,Milkfish
28.4,7.51,20.14,46.48,High Salinity,Tiger Shrimp
28.24,7.47,22.79,34.3,High Salinity,Milkfish
28.89,8.19,28.03,45.74,High Salinity,Tiger Shrimp
30.75,7.27,1.11,20.09,Freshwater,Catfish
25.52,7.77,8.28,34.91,Brackish,Catfish
31.53,7.18,1.0,30.43,Freshwater,Catfish
32.31,8.49,15.12,30.12,High Salinity,Whiteleg Shrimp
25.4,7.52,1.37,10.51,Freshwater,Tilapia
28.41,7.74,0.0,23.61,Freshwater,Tilapia
31.07,8.3,18.28,43.86,High Salinity,Whiteleg Shrimp
26.4,7.02,0.0,24.03,Freshwater,Tilapia
24.48,8.5,3.62,7.92,Freshwater,Tilapia
29.45,6.86,1.43,30.67,Freshwater,Tilapia
28.45,7.88,28.6,32.59,High Salinity,Tiger Shrimp
27.85,6.59,2.99,22.14,Freshwater,Tilapia
24.98,7.83,0.0,26.26,Freshwater,Tilapia
25.46,8.33,0.78,32.03,Freshwater,Tilapia
29.48,8.64,22.99,49.12,High Salinity,Whiteleg Shrimp
28.04,7.5,11.63,31.8,Brackish,Milkfish
24.19,6.97,0.0,29.89,Freshwater,Tilapia
30.54,6.72,7.37,32.59,Brackish,Catfish
31.21,8.1,22.38,25.73,High Salinity,Whiteleg Shrimp
28.39,7.98,15.9,21.13,High Salinity,Whiteleg Shrimp
30.41,6.91,0.19,27.58,Freshwater,Catfish
30.09,7.27,21.2,32.17,High Salinity,Whiteleg Shrimp
29.63,8.25,3.98,7.09,Freshwater,Tilapia
32.02,7.57,32.52,22.23,High Salinity,Milkfish
26.52,7.66,19.56,32.39,High Salinity,Tiger Shrimp
27.47,6.64,5.11,26.37,Brackish,Tilapia
29.02,6.94,25.68,23.9,High Salinity,Milkfish
29.63,8.66,21.81,46.89,High Salinity,Whiteleg Shrimp
31.8,8.78,18.92,28.45,High Salinity,Whiteleg Shrimp
24.81,6.78,4.92,34.23,Freshwater,Catfish
32.05,8.36,21.83,46.21,High Salinity,Whiteleg Shrimp
28.82,8.32,27.34,23.77,High Salinity,Milkfish
24.62,8.37,1.39,22.13,Freshwater,Tilapia
29.15,7.43,16.41,34.76,High Salinity,Tiger Shrimp
28.63,7.0,3.89,14.12,Freshwater,Catfish
25.97,8.3,4.5,32.01,Freshwater,Tilapia
27.52,8.14,1.21,29.14,Freshwater,Catfish
28.21,7.45,4.23,18.88,Freshwater,Catfish
30.97,7.71,21.47,45.61,High Salinity,Whiteleg Shrimp
30.61,8.29,28.23,38.72,High Salinity,Tiger Shrimp
24.26,7.04,6.09,12.24,Brackish,Tilapia
29.81,8.1,17.1,32.19,High Salinity,Tiger Shrimp
31.56,8.4,25.57,46.65,High Salinity,Whiteleg Shrimp
28.88,8.68,22.82,30.02,High Salinity,Tiger Shrimp
28.62,8.29,20.59,46.46,High Salinity,Whiteleg Shrimp
30.44,7.64,18.45,33.33,High Salinity,Whiteleg Shrimp
26.36,6.88,1.88,15.83,Freshwater,Tilapia
25.5,6.43,4.25,23.67,Freshwater,Tilapia
27.29,6.97,1.52,28.9,Freshwater,Catfish
28.47,8.03,13.97,40.79,Brackish,Whiteleg Shrimp
29.96,8.36,19.08,25.05,High Salinity,Milkfish
28.78,7.7,4.46,18.18,Freshwater,Tilapia
30.56,8.07,23.13,40.79,High Salinity,Tiger Shrimp
28.21,7.64,1.71,27.52,Freshwater,Catfish
30.19,7.47,18.23,31.07,High Salinity,Milkfish
26.57,8.17,11.66,18.27,Brackish,Milkfish
30.05,8.05,27.76,32.4,High Salinity,Tiger Shrimp
30.75,7.42,22.47,37.63,High Salinity,Whiteleg Shrimp
28.82,7.59,19.25,36.02,High Salinity,Tiger Shrimp
25.65,6.7,6.92,38.52,Brackish,Catfish
30.9,6.61,6.5,40.0,Brackish,Catfish
29.29,6.7,5.37,33.62,Brackish,Catfish
30.58,8.57,23.39,42.84,High Salinity,Whiteleg Shrimp
24.88,6.97,2.57,15.56,Freshwater,Tilapia
25.17,6.52,3.33,19.49,Freshwater,Tilapia
31.07,6.38,4.09,20.49,Freshwater,Catfish
29.44,7.04,9.02,15.35,Brackish,Catfish
26.89,8.41,28.55,39.59,High Salinity,Milkfish
28.99,7.94,2.43,26.02,Freshwater,Catfish
26.9,6.74,3.71,20.98,Freshwater,Catfish
28.95,7.7,18.93,41.34,High Salinity,Whiteleg Shrimp
27.61,6.95,1.73,21.51,Freshwater,Tilapia
26.93,7.05,0.0,41.08,Freshwater,Catfish
30.04,8.05,4.92,24.13,Freshwater,Tilapia
28.75,7.99,17.74,27.36,High Salinity,Whiteleg Shrimp
27.68,7.97,4.01,39.56,Freshwater,Catfish
28.93,8.68,21.68,33.31,High Salinity,Whiteleg Shrimp
30.02,7.97,18.15,37.91,High Salinity,Tiger Shrimp
28.66,7.37,23.96,30.3,High Salinity,Tiger Shrimp
30.39,7.76,16.78,36.37,High Salinity,Milkfish
32.23,7.59,16.28,28.46,High Salinity,Whiteleg Shrimp
31.92,8.49,23.68,29.77,High Salinity,Whiteleg Shrimp
26.17,8.49,3.9,14.81,Freshwater,Tilapia
31.26,8.0,18.64,24.83,High Salinity,Whiteleg Shrimp
30.01,7.77,16.56,38.45,High Salinity,Milkfish
29.14,8.04,11.7,31.47,Brackish,Milkfish
30.61,7.14,5.49,29.61,Brackish,Catfish
29.92,7.97,27.15,25.39,High Salinity,Tiger Shrimp
31.42,7.26,15.62,25.31,High Salinity,Milkfish
30.45,8.39,18.83,40.12,High Salinity,Tiger Shrimp
29.17,7.75,25.71,42.88,High Salinity,Tiger Shrimp
29.34,7.44,16.51,40.69,High Salinity,Milkfish
28.59,6.64,4.57,42.51,Freshwater,Catfish
31.81,8.23,16.04,38.19,High Salinity,Tiger Shrimp
29.23,7.56,19.75,20.94,High Salinity,Whiteleg Shrimp
25.58,8.47,13.04,35.4,Brackish,Milkfish
29.38,7.86,3.61,23.66,Freshwater,Tilapia
29.4,7.32,13.5,26.75,Brackish,Whiteleg Shrimp
25.23,6.7,1.26,23.78,Freshwater,Tilapia
26.27,7.78,25.18,35.21,High Salinity,Milkfish
29.11,6.82,4.75,29.29,Freshwater,Catfish
26.67,7.54,3.52,22.26,Freshwater,Tilapia
29.87,7.24,21.88,41.41,High Salinity,Milkfish
29.08,8.02,29.15,34.57,High Salinity,Milkfish
27.49,8.28,18.89,35.55,High Salinity,Tiger Shrimp
31.49,7.68,14.21,55.01,Brackish,Tiger Shrimp
29.16,8.23,19.27,43.86,High Salinity,Whiteleg Shrimp
28.13,7.43,7.24,15.08,Brackish,Catfish
27.06,7.13,2.5,11.79,Freshwater,Tilapia
27.32,8.14,29.12,51.13,High Salinity,Tiger Shrimp
29.49,7.6,20.11,34.41,High Salinity,Whiteleg Shrimp
24.86,8.17,3.26,25.72,Freshwater,Tilapia
31.17,7.63,11.82,39.47,Brackish,Milkfish
28.85,8.63,19.93,46.31,High Salinity,Whiteleg Shrimp
27.95,7.61,24.32,48.84,High Salinity,Tiger Shrimp
31.3,7.54,34.47,38.73,High Salinity,Milkfish
28.83,7.19,5.23,21.53,Brackish,Catfish
30.14,7.49,22.08,44.13,High Salinity,Whiteleg Shrimp
28.21,8.17,28.35,35.13,High Salinity,Milkfish
27.48,8.35,0.0,24.83,Freshwater,Tilapia
30.15,8.16,19.44,31.12,High Salinity,Milkfish
31.15,7.98,21.07,27.18,High Salinity,Tiger Shrimp
32.15,8.72,15.99,24.46,High Salinity,Milkfish
29.07,7.99,3.48,17.54,Freshwater,Tilapia
30.95,7.34,19.76,27.91,High Salinity,Milkfish
31.42,8.3,16.91,33.65,High Salinity,Whiteleg Shrimp
29.58,8.1,20.4,48.53,High Salinity,Tiger Shrimp
28.9,8.01,4.62,20.68,Freshwater,Catfish
26.11,7.85,10.43,22.27,Brackish,Milkfish
27.75,8.71,31.54,36.22,High Salinity,Milkfish
31.44,7.56,25.21,41.04,High Salinity,Whiteleg Shrimp
26.48,7.6,27.11,18.71,High Salinity,Milkfish
27.08,8.31,17.41,33.01,High Salinity,Tiger Shrimp
27.27,7.77,13.94,40.83,Brackish,Milkfish
26.78,8.39,0.0,20.35,Freshwater,Tilapia
30.79,7.2,4.54,26.61,Freshwater,Catfish
29.55,7.81,29.19,39.3,High Salinity,Milkfish
30.42,8.59,22.22,49.38,High Salinity,Whiteleg Shrimp
27.8,7.76,14.03,31.97,Brackish,Tiger Shrimp
29.59,6.96,0.86,24.62,Freshwater,Tilapia
32.63,7.85,22.92,22.61,High Salinity,Whiteleg Shrimp
25.64,8.2,0.0,10.94,Freshwater,Tilapia
25.3,7.34,1.85,27.42,Freshwater,Tilapia
27.15,7.86,30.56,40.45,High Salinity,Milkfish
30.89,7.72,24.9,49.93,High Salinity,Whiteleg Shrimp
30.0,8.33,14.88,40.62,Brackish,Milkfish
29.94,8.41,21.57,28.71,High Salinity,Tiger Shrimp
30.64,7.7,31.76,24.08,High Salinity,Milkfish
30.98,7.95,14.86,44.4,Brackish,Whiteleg Shrimp
28.91,8.16,17.06,42.56,High Salinity,Whiteleg Shrimp
29.49,7.74,27.19,49.95,High Salinity,Tiger Shrimp
30.87,7.37,4.78,21.34,Freshwater,Catfish
27.39,8.22,22.71,39.97,High Salinity,Tiger Shrimp
28.29,7.76,20.19,28.23,High Salinity,Whiteleg Shrimp
31.59,7.43,22.55,32.5,High Salinity,Whiteleg Shrimp
32.33,6.56,1.81,34.25,Freshwater,Catfish
27.86,7.76,2.53,36.75,Freshwater,Catfish
26.22,8.05,2.95,25.65,Freshwater,Tilapia
29.33,7.83,23.08,48.14,High Salinity,Tiger Shrimp
29.73,7.01,1.43,26.87,Freshwater,Catfish
27.68,8.42,28.41,25.59,High Salinity,Milkfish
27.62,8.15,25.52,40.45,High Salinity,Milkfish
27.92,7.09,19.52,26.59,High Salinity,Milkfish
29.91,7.35,25.95,30.04,High Salinity,Milkfish
28.42,8.47,27.21,34.26,High Salinity,Tiger Shrimp
28.8,7.42,5.26,11.02,Brackish,Tilapia
31.19,8.49,17.12,42.82,High Salinity,Whiteleg Shrimp
29.26,7.78,4.4,35.38,Freshwater,Catfish
27.78,7.51,5.7,20.22,Brackish,Catfish
24.62,6.83,4.34,27.12,Freshwater,Catfish
31.12,8.49,19.95,40.08,High Salinity,Whiteleg Shrimp
27.65,8.11,20.62,30.04,High Salinity,Milkfish
31.25,7.42,10.88,36.92,Brackish,Milkfish
28.44,7.4,4.33,36.75,Freshwater,Catfish
29.07,7.91,20.39,39.32,High Salinity,Whiteleg Shrimp
27.39,8.06,23.58,21.9,High Salinity,Whiteleg Shrimp
31.61,7.69,17.93,43.63,High Salinity,Whiteleg Shrimp
28.46,6.36,3.79,24.9,Freshwater,Tilapia
29.64,7.45,22.94,33.63,High Salinity,Whiteleg Shrimp
28.42,7.36,6.27,18.93,Brackish,Tilapia
28.19,7.2,5.04,18.77,Brackish,Catfish
31.51,8.0,21.96,25.49,High Salinity,Whiteleg Shrimp
29.07,7.77,23.73,30.59,High Salinity,Whiteleg Shrimp
29.63,7.41,21.94,32.99,High Salinity,Tiger Shrimp
25.32,7.34,0.0,22.16,Freshwater,Tilapia
26.52,6.64,1.89,25.26,Freshwater,Tilapia
31.25,8.1,17.75,28.81,High Salinity,Whiteleg Shrimp
29.3,6.74,2.74,29.84,Freshwater,Catfish
26.44,7.33,0.02,28.65,Freshwater,Tilapia
30.04,8.18,15.89,47.48,High Salinity,Tiger Shrimp
27.62,6.51,0.65,18.64,Freshwater,Catfish
30.75,7.96,32.26,18.27,High Salinity,Milkfish
28.5,7.57,22.67,30.11,High Salinity,Milkfish
26.3,7.73,4.7,37.64,Freshwater,Catfish
24.71,8.07,2.58,19.7,Freshwater,Tilapia
26.95,6.5,9.53,22.22,Brackish,Catfish
32.07,8.2,20.28,44.43,High Salinity,Whiteleg Shrimp
31.64,7.13,21.07,35.48,High Salinity,Milkfish
28.68,7.96,22.2,21.0,High Salinity,Whiteleg Shrimp
25.52,7.35,4.09,18.57,Freshwater,Catfish
29.38,6.84,5.52,35.69,Brackish,Catfish
31.26,8.14,16.09,40.84,High Salinity,Milkfish
27.46,7.77,3.66,24.36,Freshwater,Catfish
31.01,7.69,21.8,34.65,High Salinity,Whiteleg Shrimp
29.27,7.68,25.24,23.14,High Salinity,Tiger Shrimp
27.54,8.18,19.6,55.09,High Salinity,Tiger Shrimp
29.19,8.06,18.05,45.11,High Salinity,Tiger Shrimp
27.87,8.23,13.65,28.85,Brackish,Whiteleg Shrimp
29.81,7.91,22.97,31.11,High Salinity,Tiger Shrimp
29.97,8.34,21.52,50.51,High Salinity,Whiteleg Shrimp
27.45,8.16,17.89,17.58,High Salinity,Whiteleg Shrimp
27.16,7.28,5.86,19.79,Brackish,Catfish
28.78,7.08,4.56,20.13,Freshwater,Tilapia
25.87,6.78,33.62,36.21,High Salinity,Milkfish
30.05,8.58,4.02,18.97,Freshwater,Tilapia
29.5,8.42,13.56,47.56,Brackish,Tiger Shrimp
30.69,8.35,16.36,41.52,High Salinity,Whiteleg Shrimp
28.5,7.25,29.51,46.28,High Salinity,Milkfish
26.81,8.39,16.91,34.17,High Salinity,Tiger Shrimp
28.01,6.72,8.76,30.17,Brackish,Catfish
27.48,8.09,16.63,49.49,High Salinity,Tiger Shrimp
25.85,8.31,27.94,41.63,High Salinity,Milkfish
30.75,6.53,0.0,26.45,Freshwater,Catfish
30.52,6.86,9.3,24.94,Brackish,Catfish
31.39,7.87,17.01,45.59,High Salinity,Whiteleg Shrimp
30.12,7.87,24.52,24.48,High Salinity,Whiteleg Shrimp
27.63,8.5,19.69,44.38,High Salinity,Whiteleg Shrimp
27.32,6.66,2.28,18.97,Freshwater,Catfish
31.31,8.18,19.74,33.77,High Salinity,Whiteleg Shrimp
29.69,7.91,16.99,41.3,High Salinity,Whiteleg Shrimp
27.97,7.74,22.98,48.11,High Salinity,Tiger Shrimp
24.78,6.34,4.8,19.63,Freshwater,Tilapia
30.13,7.87,20.56,42.74,High Salinity,Whiteleg Shrimp
28.81,8.17,2.45,26.41,Freshwater,Tilapia
26.97,7.94,22.96,27.46,High Salinity,Milkfish
26.85,7.0,33.43,44.01,High Salinity,Milkfish
31.73,7.75,24.96,30.09,High Salinity,Whiteleg Shrimp
31.1,8.6,17.29,37.06,High Salinity,Milkfish
30.31,8.0,18.78,35.98,High Salinity,Whiteleg Shrimp
30.39,7.57,18.73,45.66,High Salinity,Milkfish
32.31,8.64,15.36,28.96,High Salinity,Milkfish
27.43,7.43,3.23,28.56,Freshwater,Catfish
31.6,8.0,19.44,24.81,High Salinity,Milkfish
30.96,7.67,18.43,33.83,High Salinity,Milkfish
29.38,7.19,29.03,37.5,High Salinity,Milkfish
23.78,6.88,2.93,17.23,Freshwater,Tilapia
27.6,6.77,5.99,35.43,Brackish,Catfish
30.06,7.59,24.12,30.31,High Salinity,Milkfish
28.69,7.76,20.0,50.28,High Salinity,Whiteleg Shrimp
30.2,8.16,14.53,42.32,Brackish,Milkfish
31.0,8.08,20.96,18.36,High Salinity,Milkfish
30.87,8.45,32.17,48.65,High Salinity,Milkfish
27.95,7.4,30.2,32.26,High Salinity,Milkfish
27.48,7.81,22.84,39.75,High Salinity,Milkfish
31.75,8.41,20.94,31.74,High Salinity,Whiteleg Shrimp
28.47,7.59,25.08,38.45,High Salinity,Tiger Shrimp
27.89,7.75,21.72,36.65,High Salinity,Whiteleg Shrimp
29.82,7.82,17.59,52.8,High Salinity,Whiteleg Shrimp
32.1,6.97,5.74,30.34,Brackish,Catfish
29.81,7.59,21.57,30.19,High Salinity,Whiteleg Shrimp
28.06,7.2,16.07,20.62,High Salinity,Milkfish
27.52,7.6,8.32,35.68,Brackish,Catfish
31.39,7.73,20.22,43.99,High Salinity,Whiteleg Shrimp
30.13,7.85,19.3,25.87,High Salinity,Whiteleg Shrimp
29.98,8.19,26.11,33.0,High Salinity,Tiger Shrimp
28.48,7.43,26.35,42.67,High Salinity,Tiger Shrimp
24.53,6.77,0.0,18.85,Freshwater,Tilapia
26.77,6.8,0.0,23.25,Freshwater,Catfish
31.21,8.03,17.48,52.81,High Salinity,Tiger Shrimp
32.23,8.05,17.56,16.17,High Salinity,Whiteleg Shrimp
28.94,8.42,28.2,41.66,High Salinity,Milkfish
30.69,7.57,14.93,22.97,Brackish,Whiteleg Shrimp
31.82,6.86,7.71,23.84,Brackish,Catfish
31.64,7.63,19.98,49.15,High Salinity,Whiteleg Shrimp
27.54,7.56,4.4,27.98,Freshwater,Catfish
25.55,7.0,1.04,15.92,Freshwater,Tilapia
